original_row_index,column,geohash,day,timestamp,filled_value,rule_used,fill_successful
48891,RoadType,qp0d00,48,13:45,Residential,RT-1: geohash mode,True
49020,RoadType,qp0951,48,14:0,Residential,RT-1: geohash mode,True
49149,RoadType,qp0929,48,14:0,Residential,RT-1: geohash mode,True
49278,RoadType,qp03qz,48,14:0,Residential,RT-1: geohash mode,True
49407,RoadType,qp03xk,48,14:0,Residential,RT-1: geohash mode,True
49536,RoadType,qp09f3,48,14:0,Residential,RT-1: geohash mode,True
49665,RoadType,qp0d00,48,14:0,Residential,RT-1: geohash mode,True
49794,RoadType,qp0909,48,14:15,Residential,RT-1: geohash mode,True
49923,RoadType,qp0961,48,14:15,Residential,RT-1: geohash mode,True
50052,RoadType,qp03rx,48,14:15,Residential,RT-1: geohash mode,True
50181,RoadType,qp03ws,48,14:15,Residential,RT-1: geohash mode,True
50310,RoadType,qp09g1,48,14:15,Residential,RT-1: geohash mode,True
50439,RoadType,qp0dh8,48,14:15,Residential,RT-1: geohash mode,True
50568,RoadType,qp03ps,48,14:30,Residential,RT-1: geohash mode,True
50697,RoadType,qp03rd,48,14:30,Residential,RT-1: geohash mode,True
50826,RoadType,qp03w8,48,14:30,Residential,RT-1: geohash mode,True
50955,RoadType,qp03tm,48,14:30,Residential,RT-1: geohash mode,True
51084,RoadType,qp09b5,48,14:30,Residential,RT-1: geohash mode,True
51213,RoadType,qp0d0f,48,14:30,Residential,RT-1: geohash mode,True
51342,RoadType,qp03ny,48,14:45,Residential,RT-1: geohash mode,True
51471,RoadType,qp03ms,48,14:45,Residential,RT-1: geohash mode,True
51600,RoadType,qp0989,48,14:45,Residential,RT-1: geohash mode,True
51729,RoadType,qp09sq,48,14:45,Residential,RT-1: geohash mode,True
51858,RoadType,qp09ut,48,14:45,Residential,RT-1: geohash mode,True
51987,RoadType,qp08gr,48,15:0,Residential,RT-1: geohash mode,True
52116,RoadType,qp0969,48,15:0,Residential,RT-1: geohash mode,True
52245,RoadType,qp09kz,48,15:0,Residential,RT-1: geohash mode,True
52374,RoadType,qp09eh,48,15:0,Highway,RT-1: geohash mode,True
52503,RoadType,qp09be,48,15:0,Residential,RT-1: geohash mode,True
52632,RoadType,qp0d1u,48,15:0,Residential,RT-1: geohash mode,True
52761,RoadType,qp03jx,48,15:15,Residential,RT-1: geohash mode,True
52890,RoadType,qp092t,48,15:15,Residential,RT-1: geohash mode,True
53019,RoadType,qp03we,48,15:15,Residential,RT-1: geohash mode,True
53148,RoadType,qp03yc,48,15:15,Residential,RT-1: geohash mode,True
53277,RoadType,qp0d11,48,15:15,Residential,RT-1: geohash mode,True
53406,RoadType,qp03jx,48,15:30,Residential,RT-1: geohash mode,True
53535,RoadType,qp097v,48,15:30,Street,RT-1: geohash mode,True
53664,RoadType,qp0997,48,15:30,Residential,RT-1: geohash mode,True
53793,RoadType,qp03z4,48,15:30,Residential,RT-1: geohash mode,True
53922,RoadType,qp06ph,48,15:30,Residential,RT-1: geohash mode,True
54051,RoadType,qp0920,48,15:45,Residential,RT-1: geohash mode,True
54180,RoadType,qp09kr,48,15:45,Residential,RT-1: geohash mode,True
54309,RoadType,qp03xv,48,15:45,Residential,RT-1: geohash mode,True
54438,RoadType,qp03zt,48,15:45,Residential,RT-1: geohash mode,True
54567,RoadType,qp0907,48,16:0,Residential,RT-1: geohash mode,True
54696,RoadType,qp09ke,48,16:0,Residential,RT-1: geohash mode,True
54825,RoadType,qp03w6,48,16:0,Residential,RT-1: geohash mode,True
54954,RoadType,qp03z8,48,16:0,Residential,RT-1: geohash mode,True
55083,RoadType,qp0dhb,48,16:0,Residential,RT-1: geohash mode,True
55212,RoadType,qp03r1,48,16:15,Residential,RT-1: geohash mode,True
55341,RoadType,qp0988,48,16:15,Residential,RT-1: geohash mode,True
55470,RoadType,qp09eq,48,16:15,Highway,RT-1: geohash mode,True
55599,RoadType,qp03zz,48,16:15,Residential,RT-1: geohash mode,True
55728,RoadType,qp03m9,48,16:30,Residential,RT-1: geohash mode,True
55857,RoadType,qp0988,48,16:30,Residential,RT-1: geohash mode,True
55986,RoadType,qp09sn,48,16:30,Residential,RT-1: geohash mode,True
56115,RoadType,qp09gx,48,16:30,Residential,RT-1: geohash mode,True
56244,RoadType,qp03q9,48,16:45,Residential,RT-1: geohash mode,True
56373,RoadType,qp09d2,48,16:45,Highway,RT-1: geohash mode,True
56502,RoadType,qp03wx,48,16:45,Residential,RT-1: geohash mode,True
56631,RoadType,qp0d53,48,16:45,Residential,RT-1: geohash mode,True
56760,RoadType,qp097f,48,17:0,Residential,RT-1: geohash mode,True
56889,RoadType,qp03x6,48,17:0,Residential,RT-1: geohash mode,True
57018,RoadType,qp03zf,48,17:0,Residential,RT-1: geohash mode,True
57147,RoadType,qp03nq,48,17:15,Residential,RT-1: geohash mode,True
57276,RoadType,qp03mr,48,17:15,Residential,RT-1: geohash mode,True
57405,RoadType,qp03xn,48,17:15,Residential,RT-1: geohash mode,True
57534,RoadType,qp0dj0,48,17:15,Residential,RT-1: geohash mode,True
57663,RoadType,qp093u,48,17:30,Residential,RT-1: geohash mode,True
57792,RoadType,qp03ws,48,17:30,Residential,RT-1: geohash mode,True
57921,RoadType,qp09fq,48,17:30,Residential,RT-1: geohash mode,True
58050,RoadType,qp03ru,48,17:45,Residential,RT-1: geohash mode,True
58179,RoadType,qp03xk,48,17:45,Residential,RT-1: geohash mode,True
58308,RoadType,qp09fz,48,17:45,Residential,RT-1: geohash mode,True
58437,RoadType,qp092n,48,18:0,Residential,RT-1: geohash mode,True
58566,RoadType,qp098p,48,18:0,Street,RT-1: geohash mode,True
58695,RoadType,qp0962,48,18:15,Residential,RT-1: geohash mode,True
58824,RoadType,qp0987,48,18:15,Highway,RT-1: geohash mode,True
58953,RoadType,qp09fw,48,18:15,Residential,RT-1: geohash mode,True
59082,RoadType,qp03ry,48,18:30,Residential,RT-1: geohash mode,True
59211,RoadType,qp03zc,48,18:30,Residential,RT-1: geohash mode,True
59340,RoadType,qp03rf,48,18:45,Residential,RT-1: geohash mode,True
59469,RoadType,qp098h,48,18:45,Residential,RT-1: geohash mode,True
59598,RoadType,qp090w,48,19:0,Residential,RT-1: geohash mode,True
59727,RoadType,qp09e4,48,19:0,Residential,RT-1: geohash mode,True
59856,RoadType,qp09fz,48,19:0,Residential,RT-1: geohash mode,True
59985,RoadType,qp09kz,48,19:15,Residential,RT-1: geohash mode,True
60114,RoadType,qp09cg,48,19:15,Residential,RT-1: geohash mode,True
60243,RoadType,qp03mv,48,19:30,Residential,RT-1: geohash mode,True
60372,RoadType,qp09eq,48,19:30,Highway,RT-1: geohash mode,True
60501,RoadType,qp03q3,48,19:45,Residential,RT-1: geohash mode,True
60630,RoadType,qp03x7,48,19:45,Residential,RT-1: geohash mode,True
60759,RoadType,qp09uj,48,19:45,Residential,RT-1: geohash mode,True
60888,RoadType,qp03rj,48,20:0,Residential,RT-1: geohash mode,True
61017,RoadType,qp09dj,48,20:0,Residential,RT-1: geohash mode,True
61146,RoadType,qp0dht,48,20:0,Residential,RT-1: geohash mode,True
61275,RoadType,qp03w0,48,20:15,Residential,RT-1: geohash mode,True
61404,RoadType,qp09v0,48,20:15,Residential,RT-1: geohash mode,True
61533,RoadType,qp03q3,48,20:30,Residential,RT-1: geohash mode,True
61662,RoadType,qp03xf,48,20:30,Residential,RT-1: geohash mode,True
61791,RoadType,qp09bm,48,20:30,Residential,RT-1: geohash mode,True
61920,RoadType,qp03ms,48,20:45,Residential,RT-1: geohash mode,True
62049,RoadType,qp03wu,48,20:45,Residential,RT-1: geohash mode,True
62178,RoadType,qp09bq,48,20:45,Residential,RT-1: geohash mode,True
62307,RoadType,qp09ke,48,21:0,Residential,RT-1: geohash mode,True
62436,RoadType,qp0987,48,21:0,Highway,RT-1: geohash mode,True
62565,RoadType,qp09uv,48,21:0,Highway,RT-1: geohash mode,True
62694,RoadType,qp03mg,48,21:15,Residential,RT-1: geohash mode,True
62823,RoadType,qp098d,48,21:15,Residential,RT-1: geohash mode,True
62952,RoadType,qp03zg,48,21:15,Residential,RT-1: geohash mode,True
63081,RoadType,qp094r,48,21:30,Highway,RT-1: geohash mode,True
63210,RoadType,qp092r,48,21:30,Residential,RT-1: geohash mode,True
63339,RoadType,qp03xy,48,21:30,Highway,RT-1: geohash mode,True
63468,RoadType,qp06p1,48,21:30,Residential,RT-1: geohash mode,True
63597,RoadType,qp092e,48,21:45,Residential,RT-1: geohash mode,True
63726,RoadType,qp03x5,48,21:45,Residential,RT-1: geohash mode,True
63855,RoadType,qp09ue,48,21:45,Residential,RT-1: geohash mode,True
63984,RoadType,qp03pw,48,22:0,Residential,RT-1: geohash mode,True
64113,RoadType,qp03rj,48,22:0,Residential,RT-1: geohash mode,True
64242,RoadType,qp099e,48,22:0,Residential,RT-1: geohash mode,True
64371,RoadType,qp09b5,48,22:0,Residential,RT-1: geohash mode,True
64500,RoadType,qp0944,48,22:15,Residential,RT-1: geohash mode,True
64629,RoadType,qp03mu,48,22:15,Residential,RT-1: geohash mode,True
64758,RoadType,qp03xf,48,22:15,Residential,RT-1: geohash mode,True
64887,RoadType,qp03z2,48,22:15,Highway,RT-1: geohash mode,True
65016,RoadType,qp0d50,48,22:15,Residential,RT-1: geohash mode,True
65145,RoadType,qp03r2,48,22:30,Street,RT-1: geohash mode,True
65274,RoadType,qp093w,48,22:30,Residential,RT-1: geohash mode,True
65403,RoadType,qp03ts,48,22:30,Residential,RT-1: geohash mode,True
65532,RoadType,qp03z4,48,22:30,Residential,RT-1: geohash mode,True
65661,RoadType,qp0dh4,48,22:30,Residential,RT-1: geohash mode,True
65790,RoadType,qp096b,48,22:45,Residential,RT-1: geohash mode,True
65919,RoadType,qp03mr,48,22:45,Residential,RT-1: geohash mode,True
66048,RoadType,qp03wk,48,22:45,Residential,RT-1: geohash mode,True
66177,RoadType,qp09u1,48,22:45,Residential,RT-1: geohash mode,True
66306,RoadType,qp06p1,48,22:45,Residential,RT-1: geohash mode,True
66435,RoadType,qp090r,48,23:0,Residential,RT-1: geohash mode,True
66564,RoadType,qp03qv,48,23:0,Residential,RT-1: geohash mode,True
66693,RoadType,qp03xd,48,23:0,Residential,RT-1: geohash mode,True
66822,RoadType,qp03xx,48,23:0,Highway,RT-1: geohash mode,True
66951,RoadType,qp09fm,48,23:0,Residential,RT-1: geohash mode,True
67080,RoadType,qp06pn,48,23:0,Residential,RT-1: geohash mode,True
67209,RoadType,qp097b,48,23:15,Residential,RT-1: geohash mode,True
67338,RoadType,qp092w,48,23:15,Residential,RT-1: geohash mode,True
67467,RoadType,qp0985,48,23:15,Residential,RT-1: geohash mode,True
67596,RoadType,qp09b2,48,23:15,Residential,RT-1: geohash mode,True
67725,RoadType,qp09bw,48,23:15,Residential,RT-1: geohash mode,True
67854,RoadType,qp08gq,48,23:30,Residential,RT-1: geohash mode,True
67983,RoadType,qp03r3,48,23:30,Residential,RT-1: geohash mode,True
68112,RoadType,qp03mr,48,23:30,Residential,RT-1: geohash mode,True
68241,RoadType,qp09de,48,23:30,Residential,RT-1: geohash mode,True
68370,RoadType,qp09gb,48,23:30,Residential,RT-1: geohash mode,True
68499,RoadType,qp09gy,48,23:30,Residential,RT-1: geohash mode,True
68628,RoadType,qp08fy,48,23:45,Residential,RT-1: geohash mode,True
68757,RoadType,qp03m9,48,23:45,Residential,RT-1: geohash mode,True
68886,RoadType,qp092n,48,23:45,Residential,RT-1: geohash mode,True
69015,RoadType,qp03we,48,23:45,Residential,RT-1: geohash mode,True
69144,RoadType,qp09sr,48,23:45,Residential,RT-1: geohash mode,True
69273,RoadType,qp09gj,48,23:45,Residential,RT-1: geohash mode,True
69402,RoadType,qp0djk,48,23:45,Residential,RT-1: geohash mode,True
69531,RoadType,qp03nr,49,0:0,Residential,RT-1: geohash mode,True
69660,RoadType,qp092s,49,0:0,Residential,RT-1: geohash mode,True
69789,RoadType,qp0989,49,0:0,Residential,RT-1: geohash mode,True
69918,RoadType,qp09sv,49,0:0,Residential,RT-1: geohash mode,True
70047,RoadType,qp03z5,49,0:0,Residential,RT-1: geohash mode,True
70176,RoadType,qp0dj8,49,0:0,Residential,RT-1: geohash mode,True
70305,RoadType,qp0950,49,0:15,Residential,RT-1: geohash mode,True
70434,RoadType,qp03q3,49,0:15,Residential,RT-1: geohash mode,True
70563,RoadType,qp093q,49,0:15,Residential,RT-1: geohash mode,True
70692,RoadType,qp03wg,49,0:15,Highway,RT-1: geohash mode,True
70821,RoadType,qp09er,49,0:15,Residential,RT-1: geohash mode,True
70950,RoadType,qp03ym,49,0:15,Residential,RT-1: geohash mode,True
71079,RoadType,qp06pg,49,0:15,Residential,RT-1: geohash mode,True
71208,RoadType,qp03ps,49,0:30,Residential,RT-1: geohash mode,True
71337,RoadType,qp03q4,49,0:30,Residential,RT-1: geohash mode,True
71466,RoadType,qp092p,49,0:30,Residential,RT-1: geohash mode,True
71595,RoadType,qp09dg,49,0:30,Residential,RT-1: geohash mode,True
71724,RoadType,qp09b2,49,0:30,Residential,RT-1: geohash mode,True
71853,RoadType,qp09vv,49,0:30,Residential,RT-1: geohash mode,True
71982,RoadType,qp0d0m,49,0:30,Residential,RT-1: geohash mode,True
72111,RoadType,qp091w,49,0:45,Residential,RT-1: geohash mode,True
72240,RoadType,qp096g,49,0:45,Residential,RT-1: geohash mode,True
72369,RoadType,qp09eb,49,0:45,Residential,RT-1: geohash mode,True
72498,RoadType,qp03xv,49,0:45,Residential,RT-1: geohash mode,True
72627,RoadType,qp09bd,49,0:45,Residential,RT-1: geohash mode,True
72756,RoadType,qp06p2,49,0:45,Residential,RT-1: geohash mode,True
72885,RoadType,qp02zz,49,1:0,Highway,RT-1: geohash mode,True
73014,RoadType,qp0928,49,1:0,Residential,RT-1: geohash mode,True
73143,RoadType,qp09kj,49,1:0,Residential,RT-1: geohash mode,True
73272,RoadType,qp09d4,49,1:0,Residential,RT-1: geohash mode,True
73401,RoadType,qp03wz,49,1:0,Highway,RT-1: geohash mode,True
73530,RoadType,qp09gh,49,1:0,Residential,RT-1: geohash mode,True
73659,RoadType,qp06pf,49,1:0,Residential,RT-1: geohash mode,True
73788,RoadType,qp03pe,49,1:15,Residential,RT-1: geohash mode,True
73917,RoadType,qp0929,49,1:15,Residential,RT-1: geohash mode,True
74046,RoadType,qp03mr,49,1:15,Residential,RT-1: geohash mode,True
74175,RoadType,qp099e,49,1:15,Residential,RT-1: geohash mode,True
74304,RoadType,qp03yb,49,1:15,Highway,RT-1: geohash mode,True
74433,RoadType,qp09fm,49,1:15,Residential,RT-1: geohash mode,True
74562,RoadType,qp0dj7,49,1:15,Residential,RT-1: geohash mode,True
74691,RoadType,qp094k,49,1:30,Residential,RT-1: geohash mode,True
74820,RoadType,qp09m1,49,1:30,Residential,RT-1: geohash mode,True
74949,RoadType,qp03rz,49,1:30,Residential,RT-1: geohash mode,True
75078,RoadType,qp09e5,49,1:30,Highway,RT-1: geohash mode,True
75207,RoadType,qp09b2,49,1:30,Residential,RT-1: geohash mode,True
75336,RoadType,qp09gt,49,1:30,Residential,RT-1: geohash mode,True
75465,RoadType,qp06ps,49,1:30,Residential,RT-1: geohash mode,True
75594,RoadType,qp09hk,49,1:45,Residential,RT-1: geohash mode,True
75723,RoadType,qp03q4,49,1:45,Residential,RT-1: geohash mode,True
75852,RoadType,qp096p,49,1:45,Residential,RT-1: geohash mode,True
75981,RoadType,qp03tk,49,1:45,Residential,RT-1: geohash mode,True
76110,RoadType,qp09g0,49,1:45,Residential,RT-1: geohash mode,True
76239,RoadType,qp09vj,49,1:45,Residential,RT-1: geohash mode,True
76368,RoadType,qp0dhs,49,1:45,Residential,RT-1: geohash mode,True
76497,RoadType,qp090t,49,2:0,Highway,RT-1: geohash mode,True
76626,RoadType,qp03qd,49,2:0,Residential,RT-1: geohash mode,True
76755,RoadType,qp096z,49,2:0,Highway,RT-1: geohash mode,True
76884,RoadType,qp03tu,49,2:0,Residential,RT-1: geohash mode,True
77013,RoadType,qp09g0,49,2:0,Residential,RT-1: geohash mode,True
77142,RoadType,qp09uv,49,2:0,Highway,RT-1: geohash mode,True
77271,RoadType,qp06nv,49,2:0,Residential,RT-1: geohash mode,True
0,Temperature,qp02z1,48,0:0,25.465826029000496,TM-1: geohash+day+hour median,True
3,Temperature,qp08gt,48,0:0,13.496143761839212,TM-1: geohash+day+hour median,True
31,Temperature,qp090c,48,0:0,18.267593055776008,TM-1: geohash+day+hour median,True
62,Temperature,qp09hj,48,0:0,8.44283596722259,TM-1: geohash+day+hour median,True
93,Temperature,qp03jx,48,0:0,10.528923501149436,TM-1: geohash+day+hour median,True
124,Temperature,qp0922,48,0:0,18.964503060951003,TM-1: geohash+day+hour median,True
155,Temperature,qp09k9,48,0:0,13.589896043977104,TM-3: geohash median,True
186,Temperature,qp0927,48,0:0,19.65284665169992,TM-1: geohash+day+hour median,True
217,Temperature,qp03qm,48,0:0,12.706247143264218,TM-1: geohash+day+hour median,True
248,Temperature,qp092q,48,0:0,20.05961802626988,TM-1: geohash+day+hour median,True
279,Temperature,qp097z,48,0:0,12.1025767855915,TM-1: geohash+day+hour median,True
310,Temperature,qp03t3,48,0:0,21.85244169503742,TM-1: geohash+day+hour median,True
341,Temperature,qp03x6,48,0:0,16.97611413993267,TM-1: geohash+day+hour median,True
372,Temperature,qp0997,48,0:0,26.944088092012016,TM-1: geohash+day+hour median,True
403,Temperature,qp09es,48,0:0,8.846171917662328,TM-2: geohash+hour median,True
434,Temperature,qp03wn,48,0:0,19.85570446918309,TM-1: geohash+day+hour median,True
465,Temperature,qp098p,48,0:0,16.85994877004504,TM-1: geohash+day+hour median,True
496,Temperature,qp09u0,48,0:0,12.5766058799935,TM-1: geohash+day+hour median,True
527,Temperature,qp09ff,48,0:0,24.14700056956696,TM-2: geohash+hour median,True
558,Temperature,qp09fs,48,0:0,14.364688401233597,TM-2: geohash+hour median,True
589,Temperature,qp09yj,48,0:0,14.293309868442403,TM-2: geohash+hour median,True
620,Temperature,qp09up,48,0:0,13.56994050547075,TM-1: geohash+day+hour median,True
651,Temperature,qp0d06,48,0:0,14.385295757450663,TM-1: geohash+day+hour median,True
682,Temperature,qp0djm,48,0:0,17.03768752922206,TM-1: geohash+day+hour median,True
713,Temperature,qp08bz,48,0:15,12.649191965716373,TM-1: geohash+day+hour median,True
744,Temperature,qp090e,48,0:15,21.3930278438884,TM-1: geohash+day+hour median,True
775,Temperature,qp03jy,48,0:15,20.155251503505383,TM-1: geohash+day+hour median,True
806,Temperature,qp03pr,48,0:15,20.290262278504656,TM-1: geohash+day+hour median,True
837,Temperature,qp096b,48,0:15,18.008568596453056,TM-1: geohash+day+hour median,True
868,Temperature,qp03q6,48,0:15,6.4929887962704935,TM-1: geohash+day+hour median,True
899,Temperature,qp097e,48,0:15,27.647132268676916,TM-1: geohash+day+hour median,True
930,Temperature,qp03rt,48,0:15,8.22857701304556,TM-1: geohash+day+hour median,True
961,Temperature,qp096n,48,0:15,18.805754393474984,TM-1: geohash+day+hour median,True
992,Temperature,qp03tb,48,0:15,19.05157803047127,TM-1: geohash+day+hour median,True
1023,Temperature,qp03x1,48,0:15,17.299490721247995,TM-1: geohash+day+hour median,True
1054,Temperature,qp0986,48,0:15,23.32476784410406,TM-1: geohash+day+hour median,True
1085,Temperature,qp09d5,48,0:15,21.993661069077778,TM-1: geohash+day+hour median,True
1116,Temperature,qp09eh,48,0:15,17.810229861495674,TM-1: geohash+day+hour median,True
1147,Temperature,qp09tj,48,0:15,16.573514113789916,TM-1: geohash+day+hour median,True
1178,Temperature,qp03xr,48,0:15,12.635145339079296,TM-1: geohash+day+hour median,True
1209,Temperature,qp09u8,48,0:15,17.532565956905817,TM-1: geohash+day+hour median,True
1240,Temperature,qp09g6,48,0:15,17.291092419532497,TM-1: geohash+day+hour median,True
1271,Temperature,qp09fs,48,0:15,14.364688401233597,TM-2: geohash+hour median,True
1302,Temperature,qp03yy,48,0:15,19.153153617579804,TM-1: geohash+day+hour median,True
1333,Temperature,qp09uz,48,0:15,21.228173817642016,TM-1: geohash+day+hour median,True
1364,Temperature,qp0dj4,48,0:15,14.101273894746374,TM-1: geohash+day+hour median,True
1395,Temperature,qp0dnj,48,0:15,12.378648468483593,TM-1: geohash+day+hour median,True
1426,Temperature,qp08gp,48,0:30,16.72538978214314,TM-1: geohash+day+hour median,True
1457,Temperature,qp091e,48,0:30,14.338392620402857,TM-1: geohash+day+hour median,True
1488,Temperature,qp03pn,48,0:30,16.064285889434366,TM-1: geohash+day+hour median,True
1519,Temperature,qp094p,48,0:30,17.739465149644456,TM-1: geohash+day+hour median,True
1550,Temperature,qp09k0,48,0:30,20.85467137737329,TM-2: geohash+hour median,True
1581,Temperature,qp03rf,48,0:30,25.19935604436577,TM-1: geohash+day+hour median,True
1612,Temperature,qp03ms,48,0:30,10.585827265392693,TM-1: geohash+day+hour median,True
1643,Temperature,qp092m,48,0:30,6.920406991650841,TM-1: geohash+day+hour median,True
1674,Temperature,qp096y,48,0:30,20.57688307109093,TM-1: geohash+day+hour median,True
1705,Temperature,qp03w0,48,0:30,23.03819644939785,TM-1: geohash+day+hour median,True
1736,Temperature,qp03x3,48,0:30,15.198248166455082,TM-1: geohash+day+hour median,True
1767,Temperature,qp0986,48,0:30,23.32476784410406,TM-1: geohash+day+hour median,True
1798,Temperature,qp099g,48,0:30,17.972381346999303,TM-1: geohash+day+hour median,True
1829,Temperature,qp09ds,48,0:30,12.742417661968643,TM-1: geohash+day+hour median,True
1860,Temperature,qp09tm,48,0:30,5.402766309988328,TM-1: geohash+day+hour median,True
1891,Temperature,qp03wr,48,0:30,12.064074142813276,TM-1: geohash+day+hour median,True
1922,Temperature,qp03z2,48,0:30,17.796978051062062,TM-1: geohash+day+hour median,True
1953,Temperature,qp09v1,48,0:30,15.20426586708686,TM-1: geohash+day+hour median,True
1984,Temperature,qp09c7,48,0:30,13.250101650709341,TM-1: geohash+day+hour median,True
